,mz,peak width in min,half intensity width in min,left width,right width,assymetric factor,integration,sn,hw,ab,peak height,ma,mb,broad rate,skewness,variance,label
22,230.19048526342647,0.248999985,0.1797762993407801,0.082999995,0.16599999,2.0,2719236.129557292,2.8510000000000004,395493.0,0.614,98477.765625,1088459.3862941691,365982.0262089004,1454441.4125030697,0.33623856876731395,0.004860535632643478,1
23,230.19048526342647,0.398399976,0.2898023787128072,0.20473332100000002,0.193666655,0.945945945945946,3313019.439778645,5.756,125931.0,0.917,50170.87109375,138293.70884544286,231394.27649142308,369687.985336866,1.6732089870409756,0.008340142684819208,1
24,230.19048526342647,0.44266664,0.44329685686414494,0.398399976,0.044266664000000004,0.1111111111111111,3369330.340128581,0.0,20179.0,4.715,8932.6572265625,11319.586919002031,91653.73200792958,102973.3189269316,8.096914901909692,0.007316378564755302,1
25,214.2510799595875,0.381799977,0.1300639046042039,0.06639999599999999,0.315399981,4.750000000000001,51184192.08528646,101.25399999999999,5481407.0,0.354,2092801.25,34438825.91995758,10497643.284068193,44936469.20402577,0.30482001066083736,0.009824348195460936,1
26,338.3427584679082,0.40946664200000005,0.15753474822975475,0.07193332899999999,0.33753331299999995,4.692307692307693,5911378.018351236,18.546,485626.0,0.402,198847.71875,2638068.002074453,829592.5563120919,3467660.558386545,0.3144697390892649,0.01154696793093662,1
27,338.3427584679082,0.48139997100000004,0.4548620623892071,0.35413331200000003,0.127266659,0.3593750000000001,6027764.695800781,2.032,31861.0,4.5169999999999995,15338.0166015625,22056.253323620094,71566.06718664401,93622.32051026412,3.2447064393300087,0.00956805833769454,1
28,338.3427584679082,0.5975999639999999,0.5977038182639555,0.48139997100000004,0.116199993,0.2413793103448276,6167669.336588541,1.3159999999999998,13875.0,6.8870000000000005,8291.7470703125,8677.056311411156,34575.86321343754,43252.91952484869,3.9847457447022654,0.014053760924934666,1
29,569.0049100993099,0.11066666,0.060162252880172004,0.022133332000000002,0.08853332800000001,4.0,292457.52547200525,0.0,267614.0,0.494,29615.927734375,1405095.2164918208,298406.33056297386,1703501.5470547946,0.2123744548131204,0.0010536054400856504,1
30,670.4611652305531,0.13279999199999998,0.12080274383350767,0.038733331,0.094066661,2.4285714285714293,261403.47330729172,2.039,117104.0,0.7,15551.416015625,247091.53587756032,87041.04632632059,334132.5822038809,0.3522623549899803,0.0015571894488559306,1
31,670.4611652305531,0.17706665600000002,0.178063210205316,0.15493332399999998,0.022133332000000002,0.14285714285714288,313846.349202474,0.0,38910.0,1.4240000000000002,6889.6337890625,22630.490113172178,133297.62823587426,155928.11834904645,5.890178585141988,0.0011856609040915625,1
32,416.1872663523935,0.237933319,0.17858761652522595,0.05533333,0.182599989,3.3,568678.0927734374,2.773,85332.0,0.6509999999999999,20303.4296875,304300.9814447668,69902.46664879218,374203.448093559,0.2297148905564081,0.0054356679517113616,2
33,416.1872663523935,0.082999995,0.07693032147132167,0.044266664000000004,0.038733331,0.875,171264.17838541663,1.1179999999999999,186999.0,0.736,15520.880859375,220665.4507854153,185825.54130913105,406490.9920945463,0.8421143438980659,0.00035158157092778954,2
34,416.1872663523935,0.14386665799999998,0.14645375170385042,0.05533333,0.08853332800000001,1.6,197644.39196777344,0.626,61719.0,0.856,8879.3466796875,83442.61372263348,47611.7427536814,131054.35647631489,0.5705926579906125,0.0014103189516980945,2
35,293.1904285459132,0.15493332399999998,0.1549003035903902,0.016599998999999997,0.13833332499999998,8.333333333333334,173299.98335774738,0.0,39792.0,1.004,6165.05224609375,233640.55141925137,21752.838029582,255393.38944883336,0.0931038635949291,0.00041686254504814415,1
36,298.3484133566015,0.20473332100000002,0.18397470056445972,0.044266664000000004,0.16046665699999998,3.625,364426.44466145826,1.9780000000000002,64914.0,0.741,13290.1201171875,203671.90145651327,43905.716387140965,247577.61784365427,0.21557080811422294,0.0038950390788938657,1
37,298.3484133566015,0.22133332,0.22026443981237104,0.16599999,0.05533333,0.33333333333333337,382989.5384521485,1.6540000000000001,38544.0,1.122,8531.0625,26425.46353739436,72485.13672359973,98910.60026099408,2.7430034149080056,0.0020012162045081184,1
38,414.95719804438414,0.105133327,0.06609323280616601,0.033199997999999994,0.07193332899999999,2.1666666666666665,198116.15055338538,0.0,160069.0,0.62,16828.623046875,388004.0710047819,189481.26167560817,577485.3326803901,0.4883486433142938,0.0009117644450689283,1
39,201.2423394809563,0.20473332100000002,0.12973056614081466,0.05533333,0.14939999099999998,2.7,609143.268717448,0.0,136265.0,0.59,27897.96875,376170.3745292759,150557.3020231002,526727.6765523761,0.40023699955505904,0.0038974846695438072,1
40,201.2423394809563,0.210266654,0.21101311497698436,0.199199988,0.011066666000000001,0.05555555555555555,613795.6809488933,0.0,27001.0,2.845,5677.35400390625,14412.045663322959,202076.5901305345,216488.63579385745,14.021367601186327,0.0016144039211405724,1
41,288.2945387360038,0.15493332399999998,0.11998031570654785,0.07746666199999999,0.07746666199999999,1.0,396627.45414225257,2.23,140057.0,0.653,21699.49609375,211410.50112876267,158022.40892460966,369432.91005337227,0.7474671697048946,0.0012895849836514974,1
42,496.4147629740289,0.13833332499999998,0.13827921909265206,0.027666665,0.11066666,4.0,157569.07340494788,1.236,48920.0,0.9309999999999999,6767.28759765625,140068.18786898046,29649.329782547946,169717.5176515284,0.2116778280181784,0.0016462585001338285,1
43,368.4178503056816,0.099599994,0.098547461898367,0.022133332000000002,0.07746666199999999,3.5,136605.8030598958,0.961,86660.0,0.879,8631.3837890625,239027.2810566771,53616.25151788409,292643.5325745612,0.224310176147512,0.0009372787986394588,2
44,267.1750824564891,0.193666655,0.17677512689962258,0.038733331,0.15493332399999998,4.0,283704.5909830729,1.982,59523.0,0.703,11527.6650390625,186635.89666866141,39507.431648259335,226143.3283169208,0.21168184874101525,0.003226666660262305,1
45,267.1750824564891,0.20473332100000002,0.20432246932185705,0.16046665699999998,0.044266664000000004,0.27586206896551724,294487.4628906249,0.0,33970.0,1.1440000000000001,6954.77001953125,22184.61395287097,73092.89780819857,95277.51176106953,3.2947563551692727,0.001672723291380398,1
46,624.6348243185497,0.309866648,0.2600264832135471,0.082999995,0.226866653,2.7333333333333334,7126087.66031901,2.0980000000000003,590682.0,0.695,183032.78125,2072277.2704309518,423953.43519484624,2496230.705625798,0.20458335438224476,0.008971593173983454,1
47,624.6348243185497,0.34306664600000003,0.3176214724415669,0.210266654,0.13279999199999998,0.6315789473684209,7639860.539876301,1.755,403264.0,0.8909999999999999,138346.34375,384210.1789824782,502779.42971777427,886989.6087002526,1.3086051781587582,0.005433349738506102,1
48,624.6348243185497,0.188133322,0.15238514167764006,0.0055333330000000005,0.182599989,33.0,1804925.2916666663,0.8640000000000001,419094.0,0.6729999999999999,78845.5078125,14249189.017270425,263488.5421699686,14512677.559440393,0.018491476381611117,2.238653830866128e-05,1
49,624.6348243185497,0.121733326,0.12429232215836365,0.016599998999999997,0.105133327,6.333333333333334,469087.7349446614,0.7290000000000001,250220.0,0.7,30460.111328125,1112416.5983021827,137702.24819609607,1250118.8464982791,0.12378658175926452,0.0005266294863307211,1
50,280.2671418214555,0.414999975,0.41485096125433335,0.038733331,0.376266644,9.714285714285717,683323.6604817708,1.5530000000000002,19394.0,1.1320000000000001,8048.41259765625,116883.5185397774,10578.27583075156,127461.79437052895,0.09050271554882733,0.001999135814644944,1
51,280.2671418214555,0.38733331,0.3667249442372304,0.16599999,0.22133332,1.3333333333333337,653895.5104166665,2.1,33214.0,0.726,12864.7783203125,43931.62578890562,29197.42157381284,73129.04736271844,0.6646105408005701,0.0092214653152489,1
52,280.2671418214555,0.414999975,0.4148239004201229,0.293266649,0.121733326,0.4150943396226415,683323.6604817708,1.834,22916.0,0.958,9510.0009765625,16500.054709056883,37546.49038350979,54046.54509256667,2.2755373267278034,0.007274353337840245,1
53,354.2413787276461,0.127266659,0.12610496957981782,0.016599998999999997,0.11066666,6.666666666666668,160427.23437499994,0.718,48472.0,1.131,6168.88427734375,231386.53142863172,27350.476828934545,258737.00825756628,0.11820254472058785,0.0005050977908426905,3
54,297.9906171371165,0.11066666,0.09460340455097567,0.027666665,0.082999995,3.0,248965.91963704425,2.021,155652.0,0.723,17225.494140625,548344.3115403325,109165.02218669988,657509.3337270324,0.199081161031923,0.0011746700206748126,1
55,297.9906171371165,0.14939999099999998,0.14892667705633966,0.14386665799999998,0.0055333330000000005,0.038461538461538464,297800.8069661459,0.0,40576.0,1.819,6061.9794921875,21553.44774379268,365179.5094799404,386732.95722373313,16.942974220220098,0.0008094780917983549,1
56,288.1216173527694,0.35413331200000003,0.1444538324422346,0.060866663,0.293266649,4.818181818181818,3531504.513346353,0.0,362625.0,0.43,128417.6640625,2077525.4822237943,565480.2599501406,2643005.742173935,0.27218932561291503,0.008235343864049902,1
57,184.0470878754649,0.094066661,0.05254499547084069,0.038733331,0.05533333,1.4285714285714288,338631.12109375,2.085,389782.0,0.5429999999999999,36665.51953125,862004.9160532706,586134.1271870935,1448139.0432403642,0.679966107236065,0.0005646285960056741,1
58,184.0470878754649,0.237933319,0.21315320484692815,0.17153332300000002,0.06639999599999999,0.3870967741935484,666504.4541015624,0.0,64888.0,1.004,15438.9814453125,47174.051019592414,155902.97877278505,203077.02979237746,3.304846105076605,0.0023639469614360037,1
59,214.3796666079844,0.13833332499999998,0.12550685354814936,0.033199997999999994,0.105133327,3.166666666666667,2223589.375,0.0,897589.0,0.716,124166.53125,2233194.0434406837,635404.7586705274,2868598.8021112112,0.2845273390088212,0.0018434373648663171,1
60,1349.908087117988,0.193666655,0.1505947050231585,0.060866663,0.13279999199999998,2.1818181818181817,733291.05078125,2.108,165651.0,0.653,32080.99609375,416058.29434509826,143166.04488485696,559224.3392299552,0.3441009272756099,0.0031074504844525925,1
61,1349.908087117988,0.309866648,0.2826650016927071,0.182599989,0.127266659,0.696969696969697,957336.9205729165,2.339,49298.0,1.119,15275.9599609375,44592.826825848446,68574.45189810017,113167.27872394864,1.5377910928569043,0.004553675173654648,1
62,1349.908087117988,0.33753331299999995,0.3376780757847377,0.298799982,0.038733331,0.12962962962962962,988714.8751627605,0.0,22994.0,2.088,7761.07568359375,13158.632108799422,90722.4638815578,103881.09599035722,6.894520884195098,0.004285569267340492,1
63,560.5112783360643,0.13279999199999998,0.1297866989520443,0.033199997999999994,0.099599994,3.0000000000000004,229232.1197102865,0.968,82674.0,0.87,10979.0693359375,200415.42546136442,53610.87318223156,254026.2986435959,0.26749873698003623,0.00169152482977173,2
64,560.5112783360643,0.16599999,0.16639484939743046,0.022133332000000002,0.14386665799999998,6.499999999999999,291129.66927083326,0.98,68311.0,0.856,11339.5537109375,295479.1225491401,38515.82294366548,333994.94549280556,0.13035040381663532,0.0009168828335662508,2
65,217.1065687723926,0.265599984,0.11392226452666,0.07746666199999999,0.188133322,2.4285714285714293,3310261.0407714844,0.0,589768.0,0.44,156642.25,1992633.992857153,1049642.6763657192,3042276.6692228727,0.5267614023088509,0.006228757795423722,1
66,217.1065687723926,0.271133317,0.27105775143268285,0.265599984,0.0055333330000000005,0.02083333333333334,3311881.703613281,0.0,24598.0,10.134,6669.32861328125,12691.021604930414,401766.8081354253,414457.8297403557,31.65756238089929,0.0026473646228355697,1
67,371.37695456190437,0.182599989,0.17228275106134885,0.027666665,0.15493332399999998,5.6,328557.0478515625,2.124,66552.0,0.8190000000000001,12152.4736328125,285200.1347222457,40245.953722329294,325446.088444575,0.14111477808916367,0.0015969487094617439,1
68,371.37695456190437,0.20473332100000002,0.2050538559160128,0.15493332399999998,0.049799997,0.32142857142857145,352555.04524739593,1.716,44352.0,1.0490000000000002,9080.3779296875,30140.00915917439,83432.91415428996,113572.92331346436,2.768178128734696,0.0017040078466087165,1
69,283.2650448147018,0.315399981,0.31539462426876624,0.016599998999999997,0.298799982,18.0,458779.97298177076,0.0,22163.0,1.151,6990.12109375,274324.0537455616,11548.04027921676,285872.0940247784,0.042096345987682464,0.00024941867839111905,1
70,283.2650448147018,0.293266649,0.28167886189403946,0.13279999199999998,0.16046665699999998,1.2083333333333337,436968.5200195312,1.723,35545.0,0.7909999999999999,10424.1005859375,41202.910003490986,33586.75392890621,74789.66393239719,0.8151548986724607,0.005028773223384153,1
71,283.2650448147018,0.315399981,0.3153950220042753,0.248999985,0.06639999599999999,0.26666666666666666,458779.97298177076,0.0,20517.0,1.244,6471.10693359375,13183.35480622374,46243.4302862486,59426.78509247233,3.5077133981418376,0.0039550225089747424,1
72,293.1787013978573,0.27666665,0.276869530691367,0.011066666000000001,0.265599984,24.0,345910.38643391925,0.0,21339.0,1.172,5903.72021484375,367682.2420810993,10979.937873276283,378662.1799543756,0.029862573213025743,9.858079089593656e-05,1
73,425.3085412252392,0.17706665600000002,0.16276561802910464,0.033199997999999994,0.14386665799999998,4.333333333333333,295181.2659098307,2.4659999999999997,72554.0,0.718,12846.9306640625,228296.8654019685,47712.28882040704,276009.15422237554,0.20899230804767605,0.002448019415987377,2
74,425.3085412252392,0.188133322,0.1892236164559924,0.14939999099999998,0.038733331,0.25925925925925924,306675.2913004557,0.0,42345.0,1.1320000000000001,7966.4443359375,27233.832770692923,92711.66116227278,119945.4939329657,3.4042825313241383,0.0014029803923098882,2
75,371.1987399629082,0.271133317,0.2062093927038576,0.05533333,0.215799987,3.9,746998.3580729165,2.845,84906.0,0.662,23020.859375,303661.21946610947,68390.75051898803,372051.9699850975,0.22522056204355345,0.006479543815614245,1
76,371.1987399629082,0.309866648,0.2752956560092662,0.17153332300000002,0.13833332499999998,0.8064516129032258,799827.2357584634,2.892,50691.0,0.909,15707.298828125,48225.981813882194,69844.57745488716,118070.55926876936,1.448276941762166,0.0047638738361365784,1
77,371.1987399629082,0.33199998,0.332762893675888,0.298799982,0.033199997999999994,0.1111111111111111,822049.857462565,0.0,20384.0,2.025,6767.48486328125,11429.800426997426,92156.7077236566,103586.50815065404,8.062844868750338,0.004115462942674856,1
78,239.1249936906545,0.08853332800000001,0.08939254752399442,0.016599998999999997,0.07193332899999999,4.333333333333333,201039.455078125,1.338,183207.0,0.775,16219.9267578125,598067.465343363,106946.077687129,705013.543030492,0.1788194206914918,0.0006120048539968444,3
79,187.13519142401836,0.20473332100000002,0.19756471260021224,0.038733331,0.16599999,4.285714285714286,423655.6837565104,2.148,71727.0,0.78,14685.0,281397.2292421432,42820.475796378574,324217.70503852173,0.15217092190887005,0.0033228780191825965,1
80,244.22891921932168,0.127266659,0.10646183972737616,0.044266664000000004,0.082999995,1.875,281215.96484374994,0.0,146818.0,0.654,18685.064453125,295207.8740624743,124875.89032561833,420083.76438809256,0.4230100254683284,0.0012182340575313507,1
81,590.428369974916,0.121733326,0.1225713695942844,0.0055333330000000005,0.116199993,21.0,135883.19173177087,1.158,56063.0,0.905,6824.78515625,1233394.982056927,28482.960100819262,1261877.9421577458,0.02309313765272368,2.591758747166236e-05,2
82,256.2683189831636,0.099599994,0.0831872740169646,0.05533333,0.044266664000000004,0.7999999999999999,261331.87471516925,0.76,195553.0,0.745,19477.091796875,269179.8242318214,207164.81733760066,476344.6415694221,0.7696149513761009,0.000490879234003137,1
83,256.2683189831636,0.094066661,0.09450617021494652,0.07193332899999999,0.022133332000000002,0.3076923076923077,369484.40755208326,1.114,254812.0,0.907,23969.27734375,173640.3093954904,470239.21766266006,643879.5270581504,2.7081224359697704,0.0003577155581049739,1
84,256.2683189831636,0.26006665100000004,0.22521297862610026,0.049799997,0.210266654,4.222222222222221,643018.8746744792,2.525,73221.0,0.718,19042.25390625,263965.2380181945,50338.1521653499,314303.3901835444,0.1906999290636906,0.005467931143879148,1
85,256.2683189831636,0.298799982,0.2806783035868314,0.17706665600000002,0.121733326,0.6875,694376.2067871094,1.9709999999999999,44238.0,0.973,13218.4462890625,39015.14646491973,59394.42112732909,98409.56759224883,1.5223426414849752,0.004217726574329213,1
86,256.2683189831636,0.309866648,0.3092749541151721,0.304333315,0.0055333330000000005,0.01818181818181818,707271.907430013,1.135,21645.0,1.883,6707.1728515625,11142.410271542893,404046.58166319784,415188.9919347407,36.26204490918008,0.0034541275413290874,1
87,310.22604063706,0.315399981,0.31539750619801554,0.022133332000000002,0.293266649,13.25,355438.95930989593,1.236,20605.0,0.96,6498.89404296875,175002.79964378258,10947.182282152371,185949.98192593496,0.06255432658469072,0.0005236886575081716,1
88,727.6092400873814,0.116199993,0.08554027647995834,0.033199997999999994,0.082999995,2.5,224885.83056640625,3.077,145881.0,0.632,16951.318359375,339820.829622308,139865.30856119332,479686.1381835013,0.41158544847485024,0.0012109810200179414,1
89,727.6092400873814,0.365199978,0.16039145965863638,0.082999995,0.282199983,3.4000000000000004,16514855.607421873,0.0,1586964.0,0.43200000000000005,579559.125,6478503.969853581,2505398.491132312,8983902.460985893,0.386724852341016,0.012724008755256757,1
90,981.61400157526,0.116199993,0.11668761256532915,0.016599998999999997,0.099599994,6.000000000000001,129101.23958333331,1.53,67357.0,0.785,7826.83984375,304439.5219841606,37689.52007216875,342129.0420563293,0.12379969534352925,0.0005487903744594389,1
91,339.10148052399865,0.094066661,0.0942562403444212,0.027666665,0.06639999599999999,2.3999999999999995,107862.19498697916,1.528,83815.0,0.805,7884.15380859375,165844.39197944413,55926.68793737917,221771.0799168233,0.3372238715452681,0.0007761438578613934,1
92,475.2935734749225,0.243466652,0.19559984780213985,0.060866663,0.182599989,3.0,927777.1926676431,2.75,130575.0,0.6629999999999999,31790.625,383226.62817621476,103134.43058932168,486361.0587655364,0.2691212536042734,0.005685402900066096,1
93,475.2935734749225,0.293266649,0.2642698012295555,0.188133322,0.105133327,0.5588235294117647,1017814.3513997395,2.6889999999999996,61187.0,1.07,17944.203125,50317.26433637036,104376.27814654373,154693.5424829141,2.0743631340684474,0.0038532876679386423,1
94,475.2935734749225,0.326466647,0.3271899323238225,0.304333315,0.022133332000000002,0.07272727272727272,1054197.8266601562,0.0,20444.0,2.677,6674.22119140625,11071.548020248409,129462.07171701324,140533.61973726164,11.693222255843905,0.0039186271507489715,1
95,302.3005474400683,0.14939999099999998,0.15211545941722962,0.0055333330000000005,0.14386665799999998,26.0,197642.59358723962,0.826,69439.0,0.706,10374.23046875,1874861.0410307855,34731.551109688204,1909592.5921404741,0.01852486682991345,2.3985837955046705e-05,3
96,182.1356694708825,0.127266659,0.12718961548499685,0.027666665,0.099599994,3.6,136559.2099609375,1.297,57706.0,0.8079999999999999,7344.0673828125,153165.95432070046,35576.413152166024,188742.36747286643,0.23227363620035146,0.0015106928260590258,1
97,691.542882376451,0.121733326,0.11385518082699775,0.044266664000000004,0.07746666199999999,1.75,1260286.7342122395,1.5130000000000001,618997.0,0.76,75352.6171875,1160620.5808659315,462893.884304577,1623514.4651705087,0.3988330828660773,0.0010669020435229053,3
98,593.6014989647791,0.237933319,0.2379981075203557,0.0055333330000000005,0.232399986,42.0,236487.25862630212,0.9179999999999999,23313.0,0.991,5546.892578125,1002450.5263147908,11790.287374137626,1014240.8136889285,0.01176146559320098,2.1192015070156484e-05,3
99,444.3151067073298,0.248999985,0.2487881530556432,0.033199997999999994,0.215799987,6.500000000000001,365476.4835611978,1.415,34510.0,0.945,8592.935546875,148285.81593215384,19545.9312644922,167831.74719664606,0.13181254823074362,0.0020629863755240625,1
100,771.6128785501221,0.14939999099999998,0.1497251013666217,0.0055333330000000005,0.14386665799999998,26.0,189568.40478515625,0.0,40619.0,1.157,6068.5380859375,1096723.8165383323,20647.124105007162,1117370.9406433394,0.018826183760809672,2.3985837955046705e-05,1
101,521.5320895864471,0.199199988,0.1478470755403394,0.027666665,0.17153332300000002,6.199999999999998,769608.0646972656,0.0,155718.0,0.6890000000000001,31018.96484375,815969.0009266591,120378.19297295045,936347.1938996094,0.14752789975629269,0.001487382758750984,1
102,322.29279445589003,0.17153332300000002,0.17128335559288485,0.011066666000000001,0.16046665699999998,14.5,226777.3466796875,1.42,45600.0,0.935,7821.89990234375,551413.3738889724,23819.549040631573,575232.9229296041,0.04319726391951397,0.00012404273458269322,1
103,588.5420566279885,0.248999985,0.2437063371779084,0.011066666000000001,0.237933319,21.5,999989.4739583331,1.042,121761.0,0.733,30318.544921875,1853657.4303410712,64362.848204135626,1918020.2785452069,0.03472208356874922,0.00010270438264058715,2
104,698.4928641953396,0.121733326,0.12245237989728512,0.022133332000000002,0.099599994,4.5,149368.37654622394,0.0,74404.0,0.75,9057.408203125,253180.12621614872,43309.9012597707,296490.0274759194,0.1710635898127151,0.0010939762777958273,1
105,393.2938581745572,0.34306664600000003,0.30002306893930303,0.022133332000000002,0.320933314,14.5,447697.7271931967,2.309,21733.0,0.968,7455.94921875,222695.83918459495,13159.90170922816,235855.74089382315,0.05909361287311603,0.0004961709383307729,1
106,393.2938581745572,0.287733316,0.2754336042641613,0.20473332100000002,0.082999995,0.4054054054054054,408730.1508178711,1.819,27853.0,0.981,8014.33642578125,20270.91506584525,51537.20061763586,71808.1156834811,2.5424210229399864,0.003483032493071624,1
107,393.2938581745572,0.35966664499999995,0.3601552852399643,0.34306664600000003,0.016599998999999997,0.04838709677419355,456104.42578125,0.0,9265.0,2.106,3332.21484375,4890.87440936122,85446.06942581263,90336.94383517384,17.47050982586413,0.004710064222647419,1
108,684.4297314330832,0.193666655,0.1496773955179105,0.049799997,0.14386665799999998,2.8888888888888884,733352.0709635415,2.533,153303.0,0.706,29689.775390625,673630.8554760746,116302.54066320123,789933.396139276,0.1726502575078851,0.0035684485531100813,1
109,684.4297314330832,0.320933314,0.2588842375361344,0.188133322,0.13279999199999998,0.7058823529411764,922570.3822021484,2.7769999999999997,41755.0,1.187,13400.623046875,38534.91461808373,78819.90974376086,117354.82436184461,2.0454154505060744,0.004902724092389901,1
110,684.4297314330832,0.365199978,0.3648342939138992,0.320933314,0.044266664000000004,0.13793103448275862,958516.6926676431,1.3969999999999998,14094.0,2.822,5147.0029296875,8130.337389770055,53277.650337994404,61407.987727764455,6.5529445807538895,0.0050336991005332,1
111,413.37537034554964,0.15493332399999998,0.1374170062581032,0.038733331,0.116199993,3.0,248964.13041178387,1.9169999999999998,77737.0,0.738,12044.0380859375,253292.7271232632,52991.107683074464,306283.8348063376,0.20920895868157596,0.0023023532405226344,3
112,413.37537034554964,0.17706665600000002,0.17565596872003514,0.16046665699999998,0.016599998999999997,0.10344827586206896,272787.5849202474,1.6030000000000002,35477.0,1.357,6281.736328125,20156.95656164752,158346.4933841783,178503.4499458258,7.855674684811442,0.0011670239985456994,3
113,285.29492900627116,0.105133327,0.07150754484656853,0.044266664000000004,0.060866663,1.375,260255.1630859375,2.1959999999999997,217540.0,0.599,22870.685546875,468011.55876910425,242924.4706258629,710936.029394967,0.5190565619036579,0.0006906489591832528,1
114,285.29492900627116,0.237933319,0.22296135648480853,0.17153332300000002,0.06639999599999999,0.3870967741935484,422660.398844401,1.855,28645.0,1.442,6815.6083984375,20539.519511382958,59736.93677043376,80276.45628181673,2.9083901761834143,0.0023639469614360037,1
115,353.27232185213813,0.199199988,0.07975039436614559,0.044266664000000004,0.15493332399999998,3.5,850797.9954020183,6.915,272301.0,0.436,54242.31640625,1390329.3994851105,450193.0764817656,1840522.475966876,0.3238031768935394,0.003749115194557836,1
116,353.27232185213813,0.38733331,0.3819002798609718,0.199199988,0.188133322,0.9444444444444444,1035390.3862711587,2.211,21271.0,1.795,8239.0791015625,21193.100226728617,21968.638205238047,43161.73843196666,1.0365938900025269,0.007878378848447392,1
117,353.27232185213813,0.426066641,0.4274931500944054,0.315399981,0.11066666,0.3508771929824561,1055805.8210449216,0.0,12407.0,2.594,5286.3759765625,8463.398267601513,22947.32179653201,31410.72006413353,2.7113602681769087,0.00746898069031402,1
118,392.2883336285454,0.13279999199999998,0.08113802459858904,0.044266664000000004,0.08853332800000001,2.0,615569.6585083008,2.815,331006.0,0.583,43957.58203125,1162640.9991784405,353164.6824359152,1515805.6816143556,0.3037607332663073,0.0013825523577297007,1
119,392.2883336285454,0.376266644,0.3694299303951212,0.210266654,0.16599999,0.7894736842105262,984666.4891153972,2.075,22869.0,1.683,8604.9580078125,21079.685648657374,26024.454078033,47104.13972669037,1.2345750554250117,0.006975310734284845,1
120,392.2883336285454,0.431599974,0.4328736756819682,0.34306664600000003,0.08853332800000001,0.25806451612903225,1020295.9659220378,1.659,13918.0,2.178,6006.90234375,8864.493189332297,31932.745148911083,40797.238338243376,3.602320456102281,0.007380273672298889,1
121,1020.7551632635492,0.486933304,0.4865367491833181,0.016599998999999997,0.470333305,28.333333333333336,621350.3099772136,0.975,9449.0,1.535,4601.083984375,170985.34364299636,4862.880727483337,175848.2243704797,0.028440336603566683,0.00021016446134140991,2
122,1020.7551632635492,0.475866638,0.43469954985705855,0.17153332300000002,0.304333315,1.7741935483870968,611803.524210612,2.037,20191.0,0.74,9608.2705078125,34011.53510347137,16371.25736285776,50382.792466329134,0.4813442649104903,0.016444629963850987,2
123,1020.7551632635492,0.486933304,0.4687076559405578,0.304333315,0.182599989,0.6,621350.3099772136,1.817,17605.0,0.8240000000000001,8572.41015625,15254.145519316744,22832.798179904246,38086.943699221,1.4968257744093534,0.010804447954724912,2
124,1020.7551632635492,0.298799982,0.2995687740715353,0.0055333330000000005,0.293266649,53.0,194067.72198486328,1.149,13250.0,0.9079999999999999,3959.08935546875,715498.1193918295,6669.577564429069,722167.6969562584,0.009321586435612414,2.0327611102960228e-05,2
125,1063.687756091003,0.099599994,0.06545782193560179,0.038733331,0.060866663,1.5714285714285714,148179.34580485025,3.6719999999999997,151199.0,0.547,15059.4482421875,333488.5816876192,175603.32712970153,509091.9088173207,0.5265647364628221,0.00066871893485873,1
126,451.2557778456953,0.116199993,0.09434640451510876,0.044266664000000004,0.07193332899999999,1.6249999999999998,151180.40161132812,2.6039999999999996,92049.0,0.6729999999999999,10696.1298828125,190994.22672882388,80609.6519428204,271603.87867164426,0.4220528197287925,0.0009286847898207046,3
127,351.22931369605436,0.127266659,0.12746790999853155,0.011066666000000001,0.116199993,10.5,124821.57112630206,1.484,35901.0,1.188,4568.96435546875,317233.23134657374,18995.144283645233,336228.3756302189,0.059877536167997625,0.00015366110556346208,2
128,351.22931369605436,0.13833332499999998,0.09514220060626792,0.044266664000000004,0.094066661,2.125,211739.30582682288,3.0469999999999997,98609.0,0.621,13640.9345703125,267331.63664647064,97954.30850865477,365285.9451551254,0.366414950873148,0.0015593547249483821,2
129,351.22931369605436,0.293266649,0.2931754367739881,0.16599999,0.127266659,0.7666666666666667,319576.2041829427,1.13,15266.0,1.347,4477.095703125,13827.626808642475,17050.93651925181,30878.56332789428,1.233106501586716,0.004197735287150708,2
130,239.1299227631,0.14939999099999998,0.14981155772383284,0.011066666000000001,0.13833332499999998,12.499999999999998,131449.51538085938,1.162,27143.0,1.2009999999999998,4055.15966796875,261544.3892864689,14272.778642299714,275817.16792876873,0.05457115207570664,0.0001358925863671238,3
131,373.1715052454263,0.08853332800000001,0.08919898045312641,0.022133332000000002,0.06639999599999999,3.0,217918.10335286453,2.024,196830.0,0.782,17426.05859375,480475.6666625475,122606.81088466525,603082.4775472127,0.25517798172030154,0.00075178881323188,3
132,587.4487678733188,0.116199993,0.07233072128160455,0.038733331,0.07746666199999999,2.0,128859.45890299477,2.968,89467.0,0.59,10396.01953125,202676.24920136025,111344.90228649645,314021.1514878567,0.5493732133155598,0.001058516648886802,2
133,548.370095286224,0.13279999199999998,0.07848098756359152,0.049799997,0.082999995,1.6666666666666663,745518.4257405598,3.36,425431.0,0.55,56497.19140625,1148125.8492693931,524317.4495280379,1672443.298797431,0.4566724543844091,0.0012318396653224722,1
134,548.370095286224,0.33753331299999995,0.3036559933575653,0.17706665600000002,0.16046665699999998,0.90625,1108414.4637044272,2.622,37099.0,1.4509999999999998,12522.0966796875,37120.651890595465,46382.096485221555,83502.74837581701,1.249495742206307,0.005889596064865968,1
